index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy
3556,447,8,17,4.0,1,705,395,6,1,3,0,0,0
3557,447,8,17,4.0,1,705,488,23,1,3,1,1,1
3558,447,8,17,4.0,1,705,811,32,2,1,1,0,0
3559,447,8,17,4.0,1,705,935,6,3,3,0,0,0
3560,447,8,17,4.0,1,705,954,18,1,1,1,0,0
3561,447,8,17,4.0,1,705,974,17,1,1,1,0,0
3562,448,0,36,6.0,1,446,30,72,1,2,1,0,0
3563,448,0,36,6.0,1,446,83,82,3,2,0,0,0
3564,448,0,36,6.0,1,446,169,39,1,3,0,0,0
3565,448,0,36,6.0,1,446,283,68,0,0,1,0,0
3566,448,0,36,6.0,1,446,482,34,1,3,1,0,0
3567,448,0,36,6.0,1,446,507,60,2,1,0,0,0
3568,448,0,36,6.0,1,446,674,62,1,2,0,0,0
3569,448,0,36,6.0,1,446,679,85,1,1,1,0,0
3570,448,0,36,6.0,1,446,788,81,0,0,1,0,0
3571,448,0,36,6.0,1,446,867,68,0,0,1,0,0
3572,449,3,21,5.0,0,611,71,45,1,3,1,1,1
3573,449,3,21,5.0,0,611,162,63,1,3,1,1,0
3574,449,3,21,5.0,0,611,222,50,1,3,1,0,0
3575,449,3,21,5.0,0,611,359,21,1,2,0,0,0
3576,449,3,21,5.0,0,611,449,32,3,3,1,0,0
3577,449,3,21,5.0,0,611,579,14,1,3,0,0,0
3578,449,3,21,5.0,0,611,731,22,2,1,1,0,0
3579,449,3,21,5.0,0,611,827,9,3,3,1,0,0
3580,449,3,21,5.0,0,611,837,57,1,3,1,1,0
3581,449,3,21,5.0,0,611,853,24,1,1,1,0,0
3582,449,3,21,5.0,0,611,866,50,1,3,1,1,0
3583,450,5,5,3.0,1,378,459,5,3,2,0,0,0
3584,450,5,5,3.0,1,378,470,4,0,0,0,0,0
3585,450,5,5,3.0,1,378,653,5,1,1,1,0,0
3586,450,5,5,3.0,1,378,799,0,3,3,1,0,0
3587,451,0,2,1.0,0,315,30,0,1,2,1,0,0
3588,451,0,2,1.0,0,315,77,2,1,3,0,1,0
3589,451,0,2,1.0,0,315,88,0,2,1,0,0,0
3590,451,0,2,1.0,0,315,166,2,2,1,0,0,0
3591,451,0,2,1.0,0,315,169,2,1,3,0,0,0
3592,451,0,2,1.0,0,315,212,1,3,3,0,1,0
3593,451,0,2,1.0,0,315,253,2,1,3,0,1,2
3594,451,0,2,1.0,0,315,346,1,1,1,1,0,0
3595,451,0,2,1.0,0,315,430,3,3,3,0,0,0
3596,451,0,2,1.0,0,315,465,2,1,3,1,1,0
3597,451,0,2,1.0,0,315,529,1,1,3,1,0,1
3598,451,0,2,1.0,0,315,625,1,3,3,1,0,0
3599,451,0,2,1.0,0,315,685,1,1,3,0,0,1
3600,451,0,2,1.0,0,315,918,2,1,3,1,1,0
3601,452,4,0,6.0,0,129,46,0,1,3,0,0,0
3602,452,4,0,6.0,0,129,321,0,1,3,0,0,0
3603,452,4,0,6.0,0,129,399,0,1,1,1,1,0
3604,452,4,0,6.0,0,129,423,0,1,3,0,0,0
3605,452,4,0,6.0,0,129,440,0,2,1,1,0,0
3606,452,4,0,6.0,0,129,489,0,1,3,0,1,0
3607,452,4,0,6.0,0,129,702,0,1,1,0,1,0
3608,452,4,0,6.0,0,129,787,0,2,1,0,0,0
3609,452,4,0,6.0,0,129,987,0,1,3,1,0,0
3610,453,8,2,6.0,0,77,395,0,1,3,0,0,0
3611,453,8,2,6.0,0,77,488,2,1,3,1,1,1
3612,453,8,2,6.0,0,77,811,0,2,1,1,0,0
3613,454,5,18,10.0,1,748,262,16,2,1,1,0,0
3614,454,5,18,10.0,1,748,764,8,0,0,0,0,0
3615,454,5,18,10.0,1,748,799,9,3,3,1,0,0
3616,454,5,18,10.0,1,748,871,19,3,2,0,0,0
3617,454,5,18,10.0,1,748,899,18,1,2,0,0,0
3618,455,6,0,6.0,1,32,160,0,0,0,1,0,0
3619,455,6,0,6.0,1,32,389,0,1,2,0,0,0
3620,455,6,0,6.0,1,32,491,0,1,3,0,0,0
3621,455,6,0,6.0,1,32,754,0,1,3,1,0,0
3622,456,7,5,8.0,1,350,26,4,1,2,1,0,0
3623,456,7,5,8.0,1,350,263,2,2,1,1,0,0
3624,456,7,5,8.0,1,350,456,4,3,2,1,0,0
3625,456,7,5,8.0,1,350,699,0,2,1,1,0,0
3626,457,4,20,4.0,1,764,73,29,3,3,0,0,1
3627,457,4,20,4.0,1,764,114,21,2,1,1,0,0
3628,457,4,20,4.0,1,764,191,20,3,2,1,0,0
3629,457,4,20,4.0,1,764,281,14,2,1,1,0,0
3630,457,4,20,4.0,1,764,286,15,1,2,0,0,0
3631,457,4,20,4.0,1,764,677,36,1,2,0,0,0
3632,457,4,20,4.0,1,764,843,42,1,3,0,0,0
3633,457,4,20,4.0,1,764,987,13,1,3,1,0,0
3634,458,5,19,11.0,0,749,262,18,2,1,1,0,0
3635,458,5,19,11.0,0,749,764,9,0,0,0,0,0
3636,458,5,19,11.0,0,749,799,10,3,3,1,0,0
3637,458,5,19,11.0,0,749,871,22,3,2,0,0,0
3638,458,5,19,11.0,0,749,899,19,1,2,0,0,0
3639,459,4,0,6.0,1,130,46,0,1,3,0,0,0
3640,459,4,0,6.0,1,130,321,0,1,3,0,0,0
3641,459,4,0,6.0,1,130,399,0,1,1,1,1,0
3642,459,4,0,6.0,1,130,423,0,1,3,0,0,0
3643,459,4,0,6.0,1,130,440,0,2,1,1,0,0
3644,459,4,0,6.0,1,130,489,0,1,3,0,1,0
3645,459,4,0,6.0,1,130,702,0,1,1,0,1,0
3646,459,4,0,6.0,1,130,787,0,2,1,0,0,0
3647,459,4,0,6.0,1,130,987,0,1,3,1,0,0
3648,460,3,5,6.0,0,111,0,6,3,3,1,0,1
3649,460,3,5,6.0,0,111,17,2,1,3,0,0,0
3650,460,3,5,6.0,0,111,56,5,3,3,1,1,0
3651,460,3,5,6.0,0,111,71,5,1,3,1,1,1
3652,460,3,5,6.0,0,111,162,9,1,3,1,1,0
3653,460,3,5,6.0,0,111,323,8,1,2,1,1,0
3654,460,3,5,6.0,0,111,415,2,2,1,1,0,0
3655,460,3,5,6.0,0,111,421,3,2,1,0,0,0
3656,460,3,5,6.0,0,111,526,5,1,3,0,0,0
3657,460,3,5,6.0,0,111,540,9,1,3,1,1,0
3658,460,3,5,6.0,0,111,582,4,3,3,0,1,0
3659,460,3,5,6.0,0,111,827,0,3,3,1,0,0
3660,461,6,18,6.0,0,412,81,20,2,1,0,0,0
3661,461,6,18,6.0,0,412,282,18,3,2,0,0,0
3662,462,7,0,6.0,1,88,26,0,1,2,1,0,0
3663,462,7,0,6.0,1,88,263,0,2,1,1,0,0
3664,462,7,0,6.0,1,88,456,0,3,2,1,0,0
3665,462,7,0,6.0,1,88,699,0,2,1,1,0,0
3666,463,5,5,6.0,0,125,459,5,3,2,0,0,0
3667,463,5,5,6.0,0,125,470,4,0,0,0,0,0
3668,463,5,5,6.0,0,125,653,5,1,1,1,0,0
3669,463,5,5,6.0,0,125,799,0,3,3,1,0,0
3670,464,7,19,6.0,0,469,372,15,1,2,0,0,0
3671,464,7,19,6.0,0,469,426,14,2,1,0,0,0
3672,464,7,19,6.0,0,469,494,25,1,3,0,0,0
3673,464,7,19,6.0,0,469,652,20,2,1,1,0,0
3674,464,7,19,6.0,0,469,672,19,1,3,1,0,0
3675,464,7,19,6.0,0,469,703,20,3,2,1,0,0
3676,464,7,19,6.0,0,469,890,2,3,3,1,0,0
3677,464,7,19,6.0,0,469,943,32,1,1,0,0,0
3678,465,3,17,4.0,1,733,71,29,1,3,1,1,1
3679,465,3,17,4.0,1,733,162,38,1,3,1,1,0
3680,465,3,17,4.0,1,733,222,29,1,3,1,0,0
3681,465,3,17,4.0,1,733,359,14,1,2,0,0,0
3682,465,3,17,4.0,1,733,449,23,3,3,1,0,0
3683,465,3,17,4.0,1,733,579,9,1,3,0,0,0
3684,465,3,17,4.0,1,733,731,12,2,1,1,0,0
3685,465,3,17,4.0,1,733,827,2,3,3,1,0,0
3686,465,3,17,4.0,1,733,837,32,1,3,1,1,0
3687,465,3,17,4.0,1,733,853,17,1,1,1,0,0
3688,465,3,17,4.0,1,733,866,26,1,3,1,1,0
3689,466,7,3,6.0,0,93,26,2,1,2,1,0,0
3690,466,7,3,6.0,0,93,263,1,2,1,1,0,0
3691,466,7,3,6.0,0,93,456,2,3,2,1,0,0
3692,466,7,3,6.0,0,93,699,0,2,1,1,0,0
3693,467,7,6,9.0,0,351,26,4,1,2,1,0,0
3694,467,7,6,9.0,0,351,263,2,2,1,1,0,0
3695,467,7,6,9.0,0,351,456,4,3,2,1,0,0
3696,467,7,6,9.0,0,351,699,0,2,1,1,0,0
3697,468,4,36,11.0,0,516,139,35,3,3,1,0,1
3698,468,4,36,11.0,0,516,228,63,0,0,1,0,0
3699,468,4,36,11.0,0,516,374,75,0,0,1,0,0
3700,468,4,36,11.0,0,516,681,81,2,1,1,0,0
3701,468,4,36,11.0,0,516,769,33,1,3,1,0,0
3702,468,4,36,11.0,0,516,856,31,1,3,1,0,0
3703,468,4,36,11.0,0,516,987,37,1,3,1,0,0
3704,469,4,18,3.0,0,762,73,23,3,3,0,0,1
3705,469,4,18,3.0,0,762,114,18,2,1,1,0,0
3706,469,4,18,3.0,0,762,191,18,3,2,1,0,0
3707,469,4,18,3.0,0,762,281,10,2,1,1,0,0
3708,469,4,18,3.0,0,762,286,14,1,2,0,0,0
3709,469,4,18,3.0,0,762,677,29,1,2,0,0,0
3710,469,4,18,3.0,0,762,843,32,1,3,0,0,0
3711,469,4,18,3.0,0,762,987,11,1,3,1,0,0
3712,470,7,4,2.0,0,347,26,3,1,2,1,0,0
3713,470,7,4,2.0,0,347,263,2,2,1,1,0,0
3714,470,7,4,2.0,0,347,456,2,3,2,1,0,0
3715,470,7,4,2.0,0,347,699,0,2,1,1,0,0
3716,471,1,1,6.0,1,272,122,1,1,3,0,1,1
3717,471,1,1,6.0,1,272,124,1,1,3,0,0,0
3718,471,1,1,6.0,1,272,319,1,1,2,1,0,0
3719,471,1,1,6.0,1,272,350,1,1,2,1,1,0
3720,471,1,1,6.0,1,272,385,1,1,3,0,0,0
3721,471,1,1,6.0,1,272,514,1,1,3,0,0,0
3722,471,1,1,6.0,1,272,519,1,3,3,0,0,0
3723,471,1,1,6.0,1,272,624,1,1,1,0,1,0
3724,471,1,1,6.0,1,272,655,1,1,3,0,0,1
3725,471,1,1,6.0,1,272,894,1,1,2,1,0,2
3726,472,6,0,6.0,0,157,160,0,0,0,1,0,0
3727,472,6,0,6.0,0,157,389,0,1,2,0,0,0
3728,472,6,0,6.0,0,157,491,0,1,3,0,0,0
3729,472,6,0,6.0,0,157,754,0,1,3,1,0,0
3730,473,8,3,6.0,0,79,395,0,1,3,0,0,0
3731,473,8,3,6.0,0,79,488,3,1,3,1,1,1
3732,473,8,3,6.0,0,79,811,0,2,1,1,0,0
3733,474,8,38,6.0,1,462,197,93,2,1,1,0,0
3734,474,8,38,6.0,1,462,288,92,1,2,1,0,0
3735,474,8,38,6.0,1,462,395,38,1,3,0,0,0
3736,474,8,38,6.0,1,462,420,75,0,0,1,0,0
3737,474,8,38,6.0,1,462,432,120,1,3,0,0,0
3738,474,8,38,6.0,1,462,479,132,1,2,1,0,0
3739,474,8,38,6.0,1,462,488,199,1,3,1,1,1
3740,474,8,38,6.0,1,462,648,78,0,0,1,0,0
3741,474,8,38,6.0,1,462,811,100,2,1,1,0,0
3742,474,8,38,6.0,1,462,957,78,0,0,0,0,0
3743,475,5,21,7.0,1,625,262,20,2,1,1,0,0
3744,475,5,21,7.0,1,625,764,12,0,0,0,0,0
3745,475,5,21,7.0,1,625,799,12,3,3,1,0,0
3746,475,5,21,7.0,1,625,871,28,3,2,0,0,0
3747,475,5,21,7.0,1,625,899,21,1,2,0,0,0
3748,476,3,4,6.0,1,110,0,5,3,3,1,0,1
3749,476,3,4,6.0,1,110,17,2,1,3,0,0,0
3750,476,3,4,6.0,1,110,56,4,3,3,1,1,0
3751,476,3,4,6.0,1,110,71,4,1,3,1,1,1
3752,476,3,4,6.0,1,110,162,7,1,3,1,1,0
3753,476,3,4,6.0,1,110,323,6,1,2,1,1,0
3754,476,3,4,6.0,1,110,415,2,2,1,1,0,0
3755,476,3,4,6.0,1,110,421,2,2,1,0,0,0
3756,476,3,4,6.0,1,110,526,4,1,3,0,0,0
3757,476,3,4,6.0,1,110,540,7,1,3,1,1,0
3758,476,3,4,6.0,1,110,582,3,3,3,0,1,0
3759,476,3,4,6.0,1,110,827,0,3,3,1,0,0
3760,477,6,1,5.0,0,159,160,0,0,0,1,0,0
3761,477,6,1,5.0,0,159,389,0,1,2,0,0,0
3762,477,6,1,5.0,0,159,491,1,1,3,0,0,0
3763,477,6,1,5.0,0,159,754,1,1,3,1,0,0
3764,478,7,4,11.0,1,96,26,3,1,2,1,0,0
3765,478,7,4,11.0,1,96,263,2,2,1,1,0,0
3766,478,7,4,11.0,1,96,456,2,3,2,1,0,0
3767,478,7,4,11.0,1,96,699,0,2,1,1,0,0
3768,479,7,17,11.0,0,467,372,13,1,2,0,0,0
3769,479,7,17,11.0,0,467,426,11,2,1,0,0,0
3770,479,7,17,11.0,0,467,494,21,1,3,0,0,0
3771,479,7,17,11.0,0,467,652,16,2,1,1,0,0
3772,479,7,17,11.0,0,467,672,15,1,3,1,0,0
3773,479,7,17,11.0,0,467,703,17,3,2,1,0,0
3774,479,7,17,11.0,0,467,890,0,3,3,1,0,0
3775,479,7,17,11.0,0,467,943,27,1,1,0,0,0
3776,480,5,40,5.0,0,632,683,112,1,1,0,0,0
3777,480,5,40,5.0,0,632,852,45,3,3,1,0,0
3778,481,8,17,6.0,1,453,161,32,2,1,1,0,0
3779,481,8,17,6.0,1,453,187,22,1,2,1,1,0
3780,481,8,17,6.0,1,453,279,7,0,0,1,0,0
3781,481,8,17,6.0,1,453,395,6,1,3,0,0,0
3782,481,8,17,6.0,1,453,488,23,1,3,1,1,1
3783,481,8,17,6.0,1,453,811,32,2,1,1,0,0
3784,481,8,17,6.0,1,453,935,6,3,3,0,0,0
3785,481,8,17,6.0,1,453,954,18,1,1,1,0,0
3786,481,8,17,6.0,1,453,974,17,1,1,1,0,0
3787,482,8,35,6.0,0,459,197,76,2,1,1,0,0
3788,482,8,35,6.0,0,459,288,78,1,2,1,0,0
3789,482,8,35,6.0,0,459,395,31,1,3,0,0,0
3790,482,8,35,6.0,0,459,420,63,0,0,1,0,0
3791,482,8,35,6.0,0,459,432,97,1,3,0,0,0
3792,482,8,35,6.0,0,459,479,106,1,2,1,0,0
3793,482,8,35,6.0,0,459,488,165,1,3,1,1,1
3794,482,8,35,6.0,0,459,648,64,0,0,1,0,0
3795,482,8,35,6.0,0,459,811,88,2,1,1,0,0
3796,482,8,35,6.0,0,459,957,63,0,0,0,0,0
3797,483,2,20,4.0,0,680,75,16,2,1,0,0,0
3798,483,2,20,4.0,0,680,120,18,3,2,1,0,0
3799,483,2,20,4.0,0,680,164,22,3,2,1,0,0
3800,483,2,20,4.0,0,680,233,20,1,1,0,0,0
3801,483,2,20,4.0,0,680,252,29,1,3,1,1,0
3802,483,2,20,4.0,0,680,284,20,3,2,1,0,1
3803,483,2,20,4.0,0,680,297,40,1,2,1,1,0
3804,483,2,20,4.0,0,680,351,10,0,0,0,0,0
3805,483,2,20,4.0,0,680,370,14,3,3,0,0,0
3806,483,2,20,4.0,0,680,737,49,1,2,0,0,0
3807,483,2,20,4.0,0,680,845,42,1,3,0,0,0
3808,483,2,20,4.0,0,680,915,12,1,3,1,0,0
3809,483,2,20,4.0,0,680,939,36,1,3,1,1,0
3810,484,7,40,7.0,0,604,68,110,1,2,1,0,1
3811,484,7,40,7.0,0,604,231,45,0,0,1,0,0
3812,484,7,40,7.0,0,604,278,43,0,0,0,0,0
3813,484,7,40,7.0,0,604,292,148,3,3,0,0,0
3814,484,7,40,7.0,0,604,446,42,0,0,1,0,0
3815,484,7,40,7.0,0,604,494,150,1,3,0,0,0
3816,484,7,40,7.0,0,604,703,108,3,2,1,0,0
3817,484,7,40,7.0,0,604,962,86,0,0,0,0,0
3818,485,2,35,5.0,0,557,7,33,0,0,0,0,0
3819,485,2,35,5.0,0,557,108,34,0,0,0,0,0
3820,485,2,35,5.0,0,557,164,72,3,2,1,0,0
3821,485,2,35,5.0,0,557,310,84,0,0,0,0,0
3822,485,2,35,5.0,0,557,370,34,3,3,0,0,0
3823,485,2,35,5.0,0,557,439,62,2,1,1,0,0
3824,485,2,35,5.0,0,557,483,31,0,0,0,0,0
3825,485,2,35,5.0,0,557,800,34,0,0,0,0,0
3826,485,2,35,5.0,0,557,915,36,1,3,1,0,0
3827,485,2,35,5.0,0,557,966,32,0,0,0,0,0
3828,486,8,1,5.0,0,327,395,0,1,3,0,0,0
3829,486,8,1,5.0,0,327,488,1,1,3,1,1,1
3830,486,8,1,5.0,0,327,811,0,2,1,1,0,0
3831,487,1,15,8.0,1,773,367,7,3,3,0,0,0
3832,487,1,15,8.0,1,773,720,19,1,2,0,0,2
3833,487,1,15,8.0,1,773,831,7,0,0,1,0,0
3834,487,1,15,8.0,1,773,855,17,3,3,0,0,0
3835,488,3,5,7.0,1,238,0,6,3,3,1,0,1
3836,488,3,5,7.0,1,238,17,2,1,3,0,0,0
3837,488,3,5,7.0,1,238,56,5,3,3,1,1,0
3838,488,3,5,7.0,1,238,71,5,1,3,1,1,1
3839,488,3,5,7.0,1,238,162,9,1,3,1,1,0
3840,488,3,5,7.0,1,238,323,8,1,2,1,1,0
3841,488,3,5,7.0,1,238,415,2,2,1,1,0,0
3842,488,3,5,7.0,1,238,421,3,2,1,0,0,0
3843,488,3,5,7.0,1,238,526,5,1,3,0,0,0
3844,488,3,5,7.0,1,238,540,9,1,3,1,1,0
3845,488,3,5,7.0,1,238,582,4,3,3,0,1,0
3846,488,3,5,7.0,1,238,827,0,3,3,1,0,0
3847,489,5,5,5.0,0,377,459,5,3,2,0,0,0
3848,489,5,5,5.0,0,377,470,4,0,0,0,0,0
3849,489,5,5,5.0,0,377,653,5,1,1,1,0,0
3850,489,5,5,5.0,0,377,799,0,3,3,1,0,0
3851,490,0,4,11.0,1,68,30,0,1,2,1,0,0
3852,490,0,4,11.0,1,68,77,4,1,3,0,1,0
3853,490,0,4,11.0,1,68,88,0,2,1,0,0,0
3854,490,0,4,11.0,1,68,166,3,2,1,0,0,0
3855,490,0,4,11.0,1,68,169,4,1,3,0,0,0
3856,490,0,4,11.0,1,68,212,3,3,3,0,1,0
3857,490,0,4,11.0,1,68,253,5,1,3,0,1,2
3858,490,0,4,11.0,1,68,346,3,1,1,1,0,0
3859,490,0,4,11.0,1,68,430,6,3,3,0,0,0
3860,490,0,4,11.0,1,68,465,4,1,3,1,1,0
3861,490,0,4,11.0,1,68,529,3,1,3,1,0,1
3862,490,0,4,11.0,1,68,625,3,3,3,1,0,0
3863,490,0,4,11.0,1,68,685,3,1,3,0,0,1
3864,490,0,4,11.0,1,68,918,4,1,3,1,1,0
3865,491,0,21,5.0,1,569,22,20,3,2,1,0,0
3866,491,0,21,5.0,1,569,30,27,1,2,1,0,0
3867,491,0,21,5.0,1,569,140,16,2,1,0,0,0
3868,491,0,21,5.0,1,569,169,17,1,3,0,0,0
3869,491,0,21,5.0,1,569,410,18,1,2,0,0,0
3870,491,0,21,5.0,1,569,441,29,3,3,0,0,0
3871,491,0,21,5.0,1,569,455,25,3,2,0,0,0
3872,491,0,21,5.0,1,569,529,54,1,3,1,0,1
3873,491,0,21,5.0,1,569,591,51,1,3,0,0,0
3874,491,0,21,5.0,1,569,658,26,1,2,1,0,0
3875,491,0,21,5.0,1,569,715,21,3,2,0,0,0
3876,492,8,6,5.0,1,212,395,0,1,3,0,0,0
3877,492,8,6,5.0,1,212,488,6,1,3,1,1,1
3878,492,8,6,5.0,1,212,811,0,2,1,1,0,0
3879,493,3,16,6.0,1,480,71,27,1,3,1,1,1
3880,493,3,16,6.0,1,480,162,32,1,3,1,1,0
3881,493,3,16,6.0,1,480,222,26,1,3,1,0,0
3882,493,3,16,6.0,1,480,359,13,1,2,0,0,0
3883,493,3,16,6.0,1,480,449,22,3,3,1,0,0
3884,493,3,16,6.0,1,480,579,7,1,3,0,0,0
3885,493,3,16,6.0,1,480,731,10,2,1,1,0,0
3886,493,3,16,6.0,1,480,827,1,3,3,1,0,0
3887,493,3,16,6.0,1,480,837,27,1,3,1,1,0
3888,493,3,16,6.0,1,480,853,16,1,1,1,0,0
3889,493,3,16,6.0,1,480,866,21,1,3,1,1,0
3890,494,7,38,9.0,0,728,68,98,1,2,1,0,1
3891,494,7,38,9.0,0,728,231,39,0,0,1,0,0
3892,494,7,38,9.0,0,728,278,38,0,0,0,0,0
3893,494,7,38,9.0,0,728,292,130,3,3,0,0,0
3894,494,7,38,9.0,0,728,446,37,0,0,1,0,0
3895,494,7,38,9.0,0,728,494,135,1,3,0,0,0
3896,494,7,38,9.0,0,728,703,93,3,2,1,0,0
3897,494,7,38,9.0,0,728,962,77,0,0,0,0,0
3898,495,5,38,7.0,1,630,683,98,1,1,0,0,0
3899,495,5,38,7.0,1,630,799,43,3,3,1,0,0
3900,495,5,38,7.0,1,630,852,40,3,3,1,0,0
3901,496,2,16,4.0,0,676,75,11,2,1,0,0,0
3902,496,2,16,4.0,0,676,120,14,3,2,1,0,0
3903,496,2,16,4.0,0,676,164,16,3,2,1,0,0
3904,496,2,16,4.0,0,676,233,16,1,1,0,0,0
3905,496,2,16,4.0,0,676,252,15,1,3,1,1,0
3906,496,2,16,4.0,0,676,284,16,3,2,1,0,1
3907,496,2,16,4.0,0,676,297,22,1,2,1,1,0
3908,496,2,16,4.0,0,676,351,7,0,0,0,0,0
3909,496,2,16,4.0,0,676,370,11,3,3,0,0,0
3910,496,2,16,4.0,0,676,737,40,1,2,0,0,0
3911,496,2,16,4.0,0,676,845,24,1,3,0,0,0
3912,496,2,16,4.0,0,676,915,8,1,3,1,0,0
3913,496,2,16,4.0,0,676,939,22,1,3,1,1,0
3914,497,5,37,7.0,1,629,683,92,1,1,0,0,0
3915,497,5,37,7.0,1,629,799,41,3,3,1,0,0
3916,497,5,37,7.0,1,629,852,38,3,3,1,0,0
3917,498,3,1,6.0,1,230,0,1,3,3,1,0,1
3918,498,3,1,6.0,1,230,17,0,1,3,0,0,0
3919,498,3,1,6.0,1,230,56,1,3,3,1,1,0
3920,498,3,1,6.0,1,230,71,1,1,3,1,1,1
3921,498,3,1,6.0,1,230,162,1,1,3,1,1,0
3922,498,3,1,6.0,1,230,323,1,1,2,1,1,0
3923,498,3,1,6.0,1,230,415,0,2,1,1,0,0
3924,498,3,1,6.0,1,230,421,0,2,1,0,0,0
3925,498,3,1,6.0,1,230,526,1,1,3,0,0,0
3926,498,3,1,6.0,1,230,540,1,1,3,1,1,0
3927,498,3,1,6.0,1,230,582,1,3,3,0,1,0
3928,498,3,1,6.0,1,230,827,0,3,3,1,0,0
3929,499,2,3,11.0,0,51,131,4,1,3,1,1,0
3930,499,2,3,11.0,0,51,258,3,1,3,0,0,1
3931,499,2,3,11.0,0,51,265,8,1,3,0,1,0
3932,499,2,3,11.0,0,51,370,4,3,3,0,0,0
3933,499,2,3,11.0,0,51,418,0,2,1,1,0,0
3934,499,2,3,11.0,0,51,454,1,2,1,1,0,0
3935,499,2,3,11.0,0,51,609,2,1,1,1,0,0
3936,499,2,3,11.0,0,51,673,3,3,3,0,0,0
3937,499,2,3,11.0,0,51,710,0,1,2,0,0,0
3938,499,2,3,11.0,0,51,836,2,3,3,1,0,0
3939,499,2,3,11.0,0,51,915,0,1,3,1,0,0
3940,500,0,0,3.0,0,311,30,0,1,2,1,0,0
3941,500,0,0,3.0,0,311,77,0,1,3,0,1,0
3942,500,0,0,3.0,0,311,88,0,2,1,0,0,0
3943,500,0,0,3.0,0,311,166,0,2,1,0,0,0
3944,500,0,0,3.0,0,311,169,1,1,3,0,0,0
3945,500,0,0,3.0,0,311,212,0,3,3,0,1,0
3946,500,0,0,3.0,0,311,253,0,1,3,0,1,2
3947,500,0,0,3.0,0,311,346,0,1,1,1,0,0
3948,500,0,0,3.0,0,311,430,0,3,3,0,0,0
3949,500,0,0,3.0,0,311,465,0,1,3,1,1,0
3950,500,0,0,3.0,0,311,529,0,1,3,1,0,1
3951,500,0,0,3.0,0,311,625,0,3,3,1,0,0
3952,500,0,0,3.0,0,311,685,0,1,3,0,0,1
3953,500,0,0,3.0,0,311,918,0,1,3,1,1,0
3954,501,0,35,6.0,0,445,30,68,1,2,1,0,0
3955,501,0,35,6.0,0,445,83,75,3,2,0,0,0
3956,501,0,35,6.0,0,445,169,38,1,3,0,0,0
3957,501,0,35,6.0,0,445,283,63,0,0,1,0,0
3958,501,0,35,6.0,0,445,482,32,1,3,1,0,0
3959,501,0,35,6.0,0,445,507,54,2,1,0,0,0
3960,501,0,35,6.0,0,445,674,58,1,2,0,0,0
3961,501,0,35,6.0,0,445,679,79,1,1,1,0,0
3962,501,0,35,6.0,0,445,788,76,0,0,1,0,0
3963,501,0,35,6.0,0,445,867,64,0,0,1,0,0
3964,502,1,2,5.0,0,273,122,2,1,3,0,1,1
3965,502,1,2,5.0,0,273,124,2,1,3,0,0,0
3966,502,1,2,5.0,0,273,319,3,1,2,1,0,0
3967,502,1,2,5.0,0,273,350,2,1,2,1,1,0
3968,502,1,2,5.0,0,273,385,2,1,3,0,0,0
3969,502,1,2,5.0,0,273,514,2,1,3,0,0,0
3970,502,1,2,5.0,0,273,519,1,3,3,0,0,0
3971,502,1,2,5.0,0,273,624,1,1,1,0,1,0
3972,502,1,2,5.0,0,273,655,2,1,3,0,0,1
3973,502,1,2,5.0,0,273,894,2,1,2,1,0,2
3974,503,8,2,7.0,1,204,395,0,1,3,0,0,0
3975,503,8,2,7.0,1,204,488,2,1,3,1,1,1
3976,503,8,2,7.0,1,204,811,0,2,1,1,0,0
3977,504,3,0,7.0,0,227,0,0,3,3,1,0,1
3978,504,3,0,7.0,0,227,17,0,1,3,0,0,0
3979,504,3,0,7.0,0,227,56,0,3,3,1,1,0
3980,504,3,0,7.0,0,227,71,0,1,3,1,1,1
3981,504,3,0,7.0,0,227,162,0,1,3,1,1,0
3982,504,3,0,7.0,0,227,323,0,1,2,1,1,0
3983,504,3,0,7.0,0,227,415,0,2,1,1,0,0
3984,504,3,0,7.0,0,227,421,0,2,1,0,0,0
3985,504,3,0,7.0,0,227,526,0,1,3,0,0,0
3986,504,3,0,7.0,0,227,540,0,1,3,1,1,0
3987,504,3,0,7.0,0,227,582,0,3,3,0,1,0
3988,504,3,0,7.0,0,227,827,0,3,3,1,0,0
3989,505,7,38,11.0,0,476,68,98,1,2,1,0,1
3990,505,7,38,11.0,0,476,231,39,0,0,1,0,0
3991,505,7,38,11.0,0,476,278,38,0,0,0,0,0
3992,505,7,38,11.0,0,476,292,130,3,3,0,0,0
3993,505,7,38,11.0,0,476,446,37,0,0,1,0,0
3994,505,7,38,11.0,0,476,494,135,1,3,0,0,0
3995,505,7,38,11.0,0,476,703,93,3,2,1,0,0
3996,505,7,38,11.0,0,476,962,77,0,0,0,0,0
3997,506,0,2,5.0,0,189,30,0,1,2,1,0,0
3998,506,0,2,5.0,0,189,77,2,1,3,0,1,0
3999,506,0,2,5.0,0,189,88,0,2,1,0,0,0
4000,506,0,2,5.0,0,189,166,2,2,1,0,0,0
4001,506,0,2,5.0,0,189,169,2,1,3,0,0,0
4002,506,0,2,5.0,0,189,212,1,3,3,0,1,0
4003,506,0,2,5.0,0,189,253,2,1,3,0,1,2
4004,506,0,2,5.0,0,189,346,1,1,1,1,0,0
4005,506,0,2,5.0,0,189,430,3,3,3,0,0,0
